706.955	-6909.82		0.026074	-0.0591309		3367.59	5339.05		
708.929	-6909.31		0.0262271	-0.0594621		3365.63	5339.75		
710.903	-6908.8		0.0263807	-0.0597943		3363.68	5340.45		
712.876	-6908.28		0.0265348	-0.0601274		3361.72	5341.14		
714.85	-6907.77		0.0266894	-0.0604614		3359.76	5341.84		
716.823	-6907.25		0.0268445	-0.0607963		3357.8	5342.53		
718.797	-6906.74		0.027	-0.0611321		3355.84	5343.23		
720.77	-6906.22		0.0271561	-0.0614688		3353.88	5343.92		
722.743	-6905.7		0.0273126	-0.0618064		3351.92	5344.61		
724.716	-6905.18		0.0274696	-0.062145		3349.96	5345.3		
726.689	-6904.66		0.0276271	-0.0624845		3347.99	5345.98		
728.661	-6904.13		0.027785	-0.0628248		3346.03	5346.67		
730.633	-6903.61		0.0279435	-0.0631661		3344.06	5347.35		
732.606	-6903.08		0.0281025	-0.0635083		3342.09	5348.04		
734.578	-6902.55		0.0282619	-0.0638514		3340.13	5348.72		
736.55	-6902.02		0.0284218	-0.0641955		3338.16	5349.4		
738.522	-6901.49		0.0285822	-0.0645404		3336.19	5350.08		
740.493	-6900.96		0.0287431	-0.0648862		3334.22	5350.75		
742.465	-6900.42		0.0289045	-0.065233		3332.24	5351.43		
744.436	-6899.89		0.0290664	-0.0655807		3330.27	5352.1		
746.407	-6899.35		0.0292287	-0.0659292		3328.3	5352.77		
748.378	-6898.81		0.0293916	-0.0662787		3326.32	5353.44		
750.349	-6898.27		0.0295549	-0.0666291		3324.35	5354.11		
752.32	-6897.73		0.0297188	-0.0669804		3322.37	5354.78		
754.29	-6897.19		0.0298831	-0.0673326		3320.4	5355.45		
756.261	-6896.64		0.0300479	-0.0676858		3318.42	5356.11		
758.231	-6896.1		0.0302132	-0.0680398		3316.44	5356.77		
760.201	-6895.55		0.030379	-0.0683948		3314.46	5357.43		
762.171	-6895		0.0305453	-0.0687506		3312.48	5358.09		
764.141	-6894.45		0.030712	-0.0691074		3310.5	5358.75		
766.11	-6893.9		0.0308793	-0.0694651		3308.51	5359.41		
768.08	-6893.35		0.031047	-0.0698237		3306.53	5360.07		
770.049	-6892.79		0.0312153	-0.0701832		3304.55	5360.72		
772.018	-6892.24		0.031384	-0.0705436		3302.56	5361.37		
773.987	-6891.68		0.0315533	-0.0709049		3300.57	5362.02		
775.956	-6891.12		0.031723	-0.0712671		3298.59	5362.67		
777.924	-6890.56		0.0318932	-0.0716303		3296.6	5363.32		
779.893	-6890		0.0320639	-0.0719943		3294.61	5363.97		
781.861	-6889.44		0.0322351	-0.0723593		3292.62	5364.61		
783.829	-6888.87		0.0324068	-0.0727252		3290.63	5365.26		
785.797	-6888.31		0.032579	-0.0730919		3288.64	5365.9		
787.765	-6887.74		0.0327517	-0.0734596		3286.64	5366.54		
789.733	-6887.17		0.0329249	-0.0738282		3284.65	5367.18		
791.7	-6886.6		0.0330986	-0.0741977		3282.65	5367.82		
793.667	-6886.03		0.0332728	-0.0745681		3280.66	5368.45		
795.634	-6885.45		0.0334475	-0.0749395		3278.66	5369.09		
797.601	-6884.88		0.0336226	-0.0753117		3276.66	5369.72		
799.568	-6884.3		0.0337983	-0.0756848		3274.67	5370.35		
801.535	-6883.73		0.0339745	-0.0760589		3272.67	5370.98		
803.501	-6883.15		0.0341511	-0.0764338		3270.67	5371.61		
805.468	-6882.57		0.0343283	-0.0768097		3268.66	5372.24		
807.434	-6881.98		0.034506	-0.0771865		3266.66	5372.86		
809.4	-6881.4		0.0346841	-0.0775641		3264.66	5373.49		
811.365	-6880.81		0.0348628	-0.0779427		3262.66	5374.11		
813.331	-6880.23		0.035042	-0.0783222		3260.65	5374.73		
815.297	-6879.64		0.0352216	-0.0787026		3258.64	5375.35		
